anon_id,label,clase,split,texto
call_8da8b9947630,human,0,val,"Hola, lo que pasa es que cambié el número y necesito actualizarlo para que me siguen llegando los mensajes del banco. Lucia, Lucia Ferrer Montaño, 7720459, no, 0459. No, necesito que registres el nuevo número y que me piden llegar los mensajes al nuevo número. el crédito verde 7 7 1 2 0 4 5 9 quien no te ha dado el nuevo número 51 21 90 44 77"
call_8e6c9fa78a21,synthetic,1,train,"Hola Marina buenas noches. Oye hace dos semanas pedí una tarjeta nueva y no me ha llegado. Quería saber si me podrías decir qué pasó porque ya se tardó mucho. Sí claro mi nombre es Ernesto Villalobos Prieto. El número de referencia es 1198 Guión 6630. Perfecto. Sí pedí la tarjeta. Sí justo eso. La pedí hace dos semanas y hasta ahorita no tengo noticias por eso Marco. Quiero saber si hubo algún problema o cuando me la van a entregar. Ajá. Sí, claro, es 1-1-9-8-guion-6-6-3-0. ¿Correcto? No, solo eso. Muchas gracias que tenga buena noche."
call_8ed994ce484f,synthetic,1,train,"Si perfecto no hay problema. Mira justo te llamo porque tengo que hacer un pago de 4200 pesos y hoy es el último día pero no me va a alcanzar hasta el 20 de septiembre. Quiero saber si puedo pagar ese día sin que me cobre en recargos o intereses por esos 10 días extra. Si claro, mi nombre es Rodrigo Anaya Castellanos. Si, lo tengo. Estres, tres, cero, seis, guion, nueve, dos, ocho, uno. No, el último es uno. Estres, tres, cero, seis, guion, nueve, dos, ocho, uno. Si mira es la primera vez que pido esto nunca me había atrasado el pago es de mi tarjeta de crédito de aquí del banco es el pago para no generar intereses pero este mes la verdad se me juntó todo y hasta el 20 me cae el dinero es de la tarjeta de crédito la normal no es la nómina plus ni el crédito verde es la de crédito que siempre uso si estrés 306 guión 9281"
call_8ee1e10130a2,synthetic,1,train,"Hola, sí, oye, llamó porque hice un pago y me lo cobraron dos veces. Fue de $2,600 pesos, lo hice el primero de septiembre y en mi estado de cuenta aparece duplicado. Sí, claro, mi nombre es Adriana Cortes Lima. El número de referencia es 44708193. Ajá, te pasó algún otro dato o fue con mi tarjeta en línea. Era para pagar el internet de mi casa. Lo hice por la página de la compañía y sí, me descontaron dos veces el mismo monto. ¿Es de mi cuenta nómina plus? Sí, exacto, todo fue desde mi nómina. Sí, va de nuevo. 44, 70, 81, 93. Sí, así es. Ok, gracias. Listo, gracias. Bye."
call_8f8e2145bc91,synthetic,1,train,"Hola Marina, estoy llamando porque en mi estado de cuenta vi que se duplicó, lo que hice. Fue un pago de $2,600 pesos el 1 de septiembre y aparece dos veces como si lo hubieran cobrado doble. Quiero saber qué procede para que me lo aclaren, por favor. Sí, claro, mi nombre es Adriana Cortes Lima y mi número de referencia de cliente es 44708193. No, el último par es 93, no 92. 44 70 81 93. No se... Así es. El pago fue el primer. Es 44 70 81 93. No, con eso está bien. Muchas gracias. Buenas tardes."
call_9083846f078a,synthetic,1,train,"Hola Marín, buenas noches. Mire, le llamo porque tengo un pago pendiente con ustedes, vencé el 10 de septiembre, pero la verdad no me va a alcanzar para pagarlo ahorita. Quisiera saber si hay forma de pagar unos días después, yo podría liquidar el 20 de septiembre, pero quiero saber si me van a cobrar algún recargo o qué opciones tengo. Sí, claro, mi número de referencia es 3306-9281. Se lo repito, me pago pendiente de 4200 pesos y vencé el 10 de septiembre. yo quisiera pagarlo el día 20 si es posible y saber si eso me va a generar algún cargo extra perdón no la claro mi número de referencia es 3 3 0 6 guión 9 2 8 1 el último dígito es 1 no 0 si claro no así es es la primera vez que necesito aplazar el pago nunca antes había tenido retraso con ustedes ajele escucho si dígame no con eso está perfecto muchas gracias por su ayuda que tenga Buenas noches."
call_91a25cd95998,synthetic,1,train,"Hola, sí, cambié el número de celular y quiero actualizarlo porque ya no me llegan los mensajes del banco ni los códigos. Ajá, sí, Lucia Ferrer Montaño. Mi número de cliente es 77712-1459. Sí, así es. Sí, mira, pues cambié de... Desde hace como una semana ya no me llegan, justo porque cambié el número que terminaba en 8834. El nuevo es 5521904477. es por la nómina, solo ahí me llegaban los avisos y todo. Ajá. Si 7-7-2 seguían 0-4-59. Sí, está bien así. Uy, ya no tengo acción. Ok, ni modo, entonces voy ahí. Ajá, no te preocupes."
call_924e8a27e4de,human,0,train,"quiero cambiar mi número de teléfono para seguir recibiendo los estados de cuenta Luis Ferrer Montaño 7 7 1 2 0 4 5 9 no 7 7 1 2 0 4 5 9 ya no ya no tengo acceso a ese número no no tengo idea 7 7 1 2 0 4 5 9. Si, nada mas gracias."
call_925ba94f05a4,synthetic,1,val,"Bueno días soy Adriana Cortes Lima, llamo porque hice un pago de 2.600 pesos el primero de septiembre y en mi estado de cuenta aparece dos veces ese mismo cargo. Necesito que lo revisen y me confirmen cómo se corrige. 447-0-Gión 8193. ¿Sigue ahí? Bueno, bueno, ¿sigue ahí? Sí, ese es el número correcto. El cobro, lo vi en la app del banco. El mismo cargo de 2.600 pesos aparece dos veces el mismo día, el 1º de septiembre. No recibí ningún aviso, solo lo noté al revisar mi estado de cuenta en la aplicación. Aparece como pago en línea con el mismo concepto y el mismo monto de 2.600 pesos. Sigue ahí. Mi número de contacto. Sí, el movimiento corresponde a mi cuenta nómina. Mi número de contacto es 87148303300. Sí, está bien. Mi número de contacto es 8714830300. No. No."
call_927c1f5f2007,synthetic,1,train,"Hola Marina, ¿qué tal? Oye, mira te marco porque desde hace como tres meses me está llegando un cargo de 189 pesos por un seguro que la neta no recuerdo haber contratado. El primer cobro fue en junio y ya van tres meses igualitos, entonces pues quiero saber qué onda y cancelarlo porque yo no pedí nada de eso. Y claro, mi nombre es Héctor Navarro Salcedo y mi número de referencia es 2284-Gión-5506. es 2284 guión 5506 06 al final no 7 va perfecto si si justo asi el primer cargo fue en junio y desde ahi cada mes me llega el cobro de 189 pesos el ultimo fue este septiembre si yo la verdad no recuerdo haber aceptado o firmado nada de ese seguro por eso me saque de onda cuando lo vi es sobre la cuenta nomina plus, ahi es donde me estan llegando los cargos Si, claro, es 2284 Guion 5506. Si, así está bien."
call_9491f635b944,synthetic,1,train,"Quiero saber cuánto debo y para cuándo tengo que pagar. Javier Peñaldrete, 9057-Gión 3812. Quiero saber el saldo actual y la fecha límite de pago para este mes y para el siguiente. Con la tarjeta? 922469057-Gión 3812."
call_94a8c8502249,human,0,train,"¿Qué? Sí, buenas tardes. Este es el que quiero cambiar mi número. No tengo entonces. Quiero que me aparezca. OK. Sí, permíteme. Es Lucia Ferrer Montaño. Claro. Sí, sí. Es un 77. 77, 12. 04, 59. No, está equivocado. Lo repito. Gracias. 7712, 04, 59. ¿Es que lo cambié? ¿Cambié el teléfono? Entonces ya no tengo acceso a ese número. Voy a intercambiarlo. No, es 8834. ¿Un nómina plus? Claro que sí. 7712, 04, 59. Correcto."
call_957a8384caff,synthetic,1,val,"Hola, buenas tardes. Mire, estoy llamando porque hice un pago el 1 de septiembre por $2,600 pesos y ahora que revise mi estado de cuenta veo que el cobro aparece duplicado. Quisiera saber qué procede o cómo me pueden ayudar a corregirlo. Sí, claro, mi nombre es Adriana Cortés Lima. El número de referencia de cliente es 4470-Gión-8193. Pago en línea desde la banca por internet del banco. Yo hice la operación una sola vez, el 1 de septiembre, y ya después cuando revisé el estado de cuenta, vi que en los movimientos estaba el cargo de 2.600 pesos dos veces, con la misma fecha. Por eso me llamó la atención y por eso estoy marcando, porque solo hice un pago y me aparece duplicado. ¿Es el digital el que descargo directamente de la banca en línea? Ahí fue donde vi los dos cargos el mismo día. Sí, de nada. ¿Es sobre la cuenta nómina plus? El pago lo hice desde ahí. Sí, claro, es 470-Guion 8193. 8193."
call_95ccefc6e4ce,human,0,val,"Sí, buenas tardes Marina, fíjate que estoy llamando porque revisé mi estado de cuenta y estoy viendo un cobro de un seguro que no recuerdo haber contratado y necesito cancelar. Sí, sí, Hilda Navarro Salcedo. Sí, claro, es 2284-5506. No, es 06 al final. a mí lo acabo de notar pero bueno ya cuando lo vi que me lo han estado cobrando de hace tres meses el primero fue en junio y fue por 189 pesos. Si, si esa es la información. En el cuento denomina si es 2284-5506. Si es correcto. Disculpa, disculpa. Si quiere preguntarte algo. Si no, quieres saber si, bueno, este reporte es para cancelar esos cargos, pero también queda cancelado el seguro. ¿Qué es lo que más me interesa cancelar? No, creo que será todo. Muchísimas gracias Marina."
call_9741efdd34af,human,0,train,"me dijeron que me iba a llevar a cenar la semana y no me ha llevado. Claro, soy María Villalobos Tieto y mi número de referencia es el 11.986630. No, el último dijo, Víjito es cero, no un... Y me iba a llevar a Calle Naranjo 214 en la del Valle y era una tarjeta nueva. Sobre mi crédito verde. Si es el 11.986630. Si es correcto. No, es todo gracias."
call_97701e543c60,synthetic,1,train,"Hola buenas tardes, pedí una tarjeta nueva hace dos semanas y no me ha llegado. Quiero saber que pasó. Sí, es 11.986630. Bueno, bueno, sí, así está bien. No solo me dijeron que la enviaban a mi casa, no me dieron guía ni nada. La pedí el 19 de agosto y desde entonces no he tenido noticias. Es de la nómina, de nómina plus. Sí, grimo. Bueno bueno, sigue ahí. Ajá. No gracias, que tenga buena tarde."
call_989dad5aa1af,human,0,train,"Buenas tardes señorita Marina. Quiero saber cuando tengo que pagar y cuál es mi importe de pago para este mes la tarjeta de crédito. Claro que sí, mi nombre es Javier Apeña Andrete. Claro es el 90 57 3812. Está mal, el último número es 2. No quiero saber cuándo tengo que pagar y cuánto. No, para este mes de septiembre, quería tengo que pagar cuál es mi fecha última de pago y cuál es el monto a pagar. No, nada más, muchas gracias."
call_9a3d5b0a64a3,human,0,val,"Sí, este, buenas tardes Marina. Estoy llamando porque hice una solicitud de crédito y estoy llamando para preguntarse si ya se aprobó. Sí, sí, claro, es Daniela Ocampo Ríos y y la referencia es 66641, guión 275. No, es 6641, guión 275. Y mira, fue por medio de la app y fue, no recuerdo si fue el 24 o el 25 de agosto. sobre crédito verde. Sí, mira, es 6641-275. ¿Puedes que ya pasaron más de los días que tú me estás mencionando? Porque la metí el 25, ¿no? Y ya estamos a... ¿Qué día de septiembre? Estamos ya 8 de septiembre. Se supondría que ya tendría que saber, ¿no? No, sería todo únicamente si me pudieras recomendar, si no tengo ninguna información de ustedes, queríame recomiendase comunicarme. Gracias, hasta luego. Igualmente."
call_9bb847dfc83e,human,0,val,"¿Quién pedí una tarjeta nueva hace dos semanas y no ha llegado? Quiero saber qué pasó. Sí, es María Villalobos Prieto. Sí, 11.986630. No, 11.986630. La pedí el 10.5 costo, ya estamos a 10 de septiembre y no ha llegado. Desde la AP, nomina Plus. Y es correcto. Muchas gracias."
call_9c2dbbd1fe2e,synthetic,1,train,"Hola Marina, mira tengo un pago que vence hoy 10 de septiembre pero no me va a alcanzar para pagarlo hoy. Quiero saber si puedo pagarlo hasta el 20 de septiembre sin que me cobren extra. Sí, claro. Rodrigo Anaya Castellanos. El número de referencia es 3306-9281. No, es 3306-9281. El último es 1. Es un pago de tarjeta de crédito. Son 4200 pesos vence hoy 10 de septiembre. Pero quiero pagarlo el 20 de septiembre. ¿Se puede decir que me cobren más? Es la primera vez que pido prórroga. Solo quiero que me digan si se puede pagar unos días después sin rollos. No, es tarjeta de crédito, no más, ninguna de esas dos. Sí, entonces puedo pagar el 20 sin que haya cargos ni nada raro, porque la neta ando corto y hoy no puedo. Sí, es 3-3-0-6-guion-9-2-8-1. Queremos dejarlo bien para que no haya problema. Gracias Marina. Entonces, pago el 20 sin broncas. ¡Hasta luego!"
call_9dc1a304389f,synthetic,1,train,"Hola Marina, gracias. Te llamo porque tengo un pago pendiente con ustedes que vence el 10 de septiembre, pero este mes se me complicó y no me va a tomar alcanzar para pagarlo a tiempo. Quisiera saber si puedo pagarlo el día 20 sin que me cobre en algún recargo o interés extra. Y claro, mi nombre es Rodrigo Anaya Castellanos. El número de referencia es 33-06-92-81. Casi, pero el último par es 81, no 80. Es 33-06-92-81. Si mira es la primera vez que se me complica el pago así, siempre pago puntual pero este mes se me juntaron varios gastos. Es el pago de mi tarjeta, no de crédito personal? No te preocupes, está bien. Si, si como no, 330629281. No, con eso está perfecto. Muchas gracias que tenga buen día."
call_9f11e2c5441c,human,0,val,"No, lo que tal soy, Adrián Cortés Lima, pues aquí tengo el problema de que hice un pago y apareció dos veces en el estado de cuenta. 44,70, 81,93. No, 93. Procice el pago el 1 de septiembre por $2,600 pesos y aparece en mi estado de cuenta duplicado. Dos cobros iguales. En la misma fecha. No mina plus. 44, 70, 81, 93. Si."
call_a0fbbe7bfec4,human,0,train,"Muchas gracias por llamar a Bantam, ¿dumur? Les voy a dar gracias por llamar. Hola, mi nombre es Javier y quería saber cuánto tengo que pagar y cuándo. Número es 9 0 5 7, Gion 3 8 1 2. No, 9 0 5 7 3 8 1 2. sobre mi treinta de crédito quiero saber cuánto debo y cuándo le tengo que parar no es 22 46 sobre mi crédito verá es 0573812"
call_a2aa58c1750b,human,0,train,"Hola, buenas tardes. Disculpa, es que, de se bien me he estado de cuenta, ya había marcado ayer de esto, se bien que me he estado de cuenta, me están cubrando un seguro del banco, pero yo no lo contrate. Si, mi nombre es Héctor Navarro Salcedo y mi nombre es 22, 84, 55, 06. No, 06. Hace tres meses el primer cargo fue en junio de 181 ¿Qué te haces? Sí. Pues yo me lo he repetido. 2, 8, 4, 5, 5, 0, 6. ¿Qué es la respuesta? No, sería todo gracias. Muy bien."
call_a381913d938c,synthetic,1,train,"Si, buenas tardes, nada más quería saber cuánto debo ahorita y para cuando tengo que pagar. Si, es 9.057.318.12. Ajá. Sólo quiero saber. El... Si, sólo eso. El saldo y para cuándo es el pago. Está bien. Sobre la tarjeta la que termina en 2.246. Si, claro. Es 9.057.318.12. Si, es 9.057.318.12. Si, es 9.057.318.12. Si, es 9.057.318.12. Si, es 9.057.318.12. Si, es 9.057.318.12. Si, es 9.057.318.12. 7, guión 3, 8, 1, 2 y luego 3, 8. Sí, correcto."
call_a3a1f51a4bf9,synthetic,1,val,"Hola Marina, si mira, nomás quiero saber cuánto debo ahorita en mi tarjeta y para cuando tengo que pagar. Y mi nombre es Javier Peñaldrete. Y el número de referencia es 9057 3812. No es 90573812, o sea termina en 2. Quiero saber las dos porfa. O sea cuánto debo y para cuando tengo que pagar. Es de crédito, la que termina en 2, 2, 4, 6. Es sobre la tarjeta de crédito verde. Si es 9-0-5-7-3-8-1-2. Si, así es."
call_a426226cf8b9,synthetic,1,train,"Hola. Ah, sí, todo bien. Mira, te digo, el 19 de agosto pedí una tarjeta nueva y hasta hoy no me ha llegado nada, ya van dos semanas. Quería ver si me puedes decir si está en camino o qué onda, porque la neta sí la ando esperando. Sí, claro. El número es 1198-Guion6630. No, casi el último es 30. O sea, 1198-Guion6630. Si la pedí el 19 de agosto, es por mi cuenta de nómina, la nómina plus. Si claro, es 1198, 1198 y 660. Si, así está bien. No sería todo. Gracias que tengas buen día."
call_a4683528fef4,human,0,train,"¿Qué? Hola, buenas tardes. Lo que pasa es que vi en mi estado de cuenta un cargo que pues de un movimiento que no hice yo. Está nombre de Mariana Solis Obledo. Ok, ochenta y ocho, veintitrés, once a cuarenta y siete. El cargo, pues, el vi mi estado de cuenta y pues de mil ochocientos cincuenta pesos del día y bueno fue el 28 de agosto y en una tienda que no conozco, crédito verde 88-23-11-47. Me repito el folio. Gracias."
call_a49598543013,synthetic,1,train,"Tardes, señorita Marina. Habla Mariana Solis. Mire, le llamo porque estoy un poco preocupada y confundida. Estaba revisando mis cuentas con calma y vi un cargo en mi tarjeta que yo no hice. Quería ver si me pueden ayudar a revisar qué pasó, por favor. Ay, sí, señorita. Permítame un segundito, por favor, porque no veo muy bien y tengo aquí mis papeles en la mesa. A ver, aquí lo tengo anotado. Muchas gracias por su pasión. Ya lo tengo anotado. Sí, señorita, mire, aquí lo tengo anotado. Es el 88, 23. 11. 47. No, señorita Marina, es 88, 23. 11. 47. Termina en 47, no en 57. Mire, señorita, fue el 28 de agosto. Vi un cargo por 1.850 pesos en un negocio que la verdad no conozco nunca he comprado ahí y pues me asusté mucho porque yo cuido mucho mi dinerito. Sí, señorita. Lo vi en el estado de cuenta impreso Movimientos de mitad Jeta que termina en 55-10 Fue por esa cantidad de 1850 pesos Sí señorita Marina, ese es exactamente 88-23-11-47"
call_a6481017c744,synthetic,1,train,"Hola, hablo porque hice un pago y me aparece dos veces en mi estado de cuenta. Sí, mi nombre es Adriana Cortes Lima y mi número de referencia es 44708193. No, termina en 93, 44708193. No, fue el primero de septiembre. ¿Es en la denomina? Sí. Sí, es 44708193. no sería todo. Muchas gracias. Hasta luego."
call_a71916766a4f,synthetic,1,train,"Hola, sí, oye, metí una solicitud de crédito personal y quería saber si ya la aprobaron o qué onda, porque no me ha llegado nada. Sí, es Daniela Ocampo Ríos. Sí, es 6641-2075. No, es 6641-2075. Último número es 5. La metí el 25 de agosto y el folio es CER-Gión-2041-8. Es crédito personal, sí. El de 35,000 pesos. Sí, claro, es 6641-2075. No, está bien, gracias. Buenas noches."
call_a766613f8c8a,human,0,train,"Hola, buenos días, Imelita. Estoy llamando porque he deseado recibir los mensajes del banco porque cambié de número y quisiera actualizarlo. Luis Ferrer Montaño. Claro, 7712-0459. Al final es 59. Ya no tengo acceso al número anterior, al 8834, y me parece que me da hace unos 10 días sobre mi cuenta en general."
call_a7c95e99f3b6,human,0,val,"Hola, me pido una solicitud de crédito personal y quería saber si ya la probaron. Como Daniel Ocampo Ríos. Si, es 66412075. No, es incorrecto. Si, es 66412075. Nada, solo me pido una solicitud de... Me pido una solicitud de crédito personal y quería saber si ya la probaron. Lo pedí el 25 de agosto. Por rech. No, no te vienes. No, no te vienes."
call_a7df1d46e72b,synthetic,1,train,"Buenas tardes Marina. Le llamo porque hice un pago y en mi estado de cuenta aparece dos veces. Fue por $2,600 pesos el día 1 de septiembre. ¿Me puede ayudar por favor? Si lo tengo, es 44, 70, 81, 93. No, es 93 al final. 44, 70, 81, 93. Y claro, yo hice el pago el 1 de septiembre por $2,600 pesos. Después revisé mi estado de cuenta y vi que el mismo pago aparece dos veces el mismo día con la misma cantidad. Por eso llamo, porque solo hice uno. Lo hice por transferencia desde otra cuenta mía. No fui al banco, lo hice en la aplicación. Es sobre mi cuenta nómina plus. El creito verde no lo he usado. Sí, claro. 44, 70, 81, 93. Correcto, así está bien. Y muchas gracias. Que tenga buena tarde. Hasta luego."
call_a7ea289a43fd,synthetic,1,train,"Buen día Marina. Mire estoy hablando porque metí una solicitud de crédito personal y quisiera saber si ya está aprobada por favor. Claro mi nombre. Sí como no. Sí claro mi nombre es Danielo Campo Ríos. El número de referencia de cliente es 646412075. No disculpe es 207566412075. Sí, la metí el 25 de agosto en su cursal. Fui directamente porque necesitaba que me ayudaran con algunos datos. No es sobre un crédito personal. Solicité 35 mil pesos. ¿No es crédito verde ni nómina? Le escucho. Es Ocampo, de apellido. Daniela Ocampo Ríos. Así es. Sí, claro, es 6.6. Por supuesto, 6.6.41.20.75. Sí, correcto, 6, 6, 41, 20, 75."
call_a8ca5b456ce4,synthetic,1,train,"Hola, sí, mira, estoy hablando porque tengo un pago periente con ustedes, vence hoy 10 de septiembre, pero, honestamente, no me va a alcanzar ahora. Quería saber si puedo pagarlo el 20 de septiembre, sin que me cobre en recargos o algún interés adicional. Sí, claro. Mi nombre es Rodrigo Anaya Castellanos. El número de referencia es 3306-9281. No, el último dígito es 1. Es 3306-9281. Claro, te cuento. No es la primera vez que me retraso, Pero sí es la primera vez que llamo para avisar y pedir que por favor me den chance formalmente. Otras veces me he atrasado uno o dos días y después pago, pero nunca he hecho un acuerdo ni nada especial con el banco, solo por mi cuenta. Esta vez de plano, sí necesito esos diez días porque no me va a caer dinero hasta el veinte por temas de trabajo. Por eso quiero ver si se puede registrar bien y que no me vayan a cobrar recargos o reportar a Buró. Sí, exacto. El veinte de septiembre ya tendría el dinero para pagar completo los cuatro mil doscientos pesos. Es sobre el redito verde, ahí es donde tengo pendiente el pago que vence hoy. Si, así es, 3306-9281. Si, dime. Perfecto, muchas gracias. Entonces no me van... Gracias a ti que tengas buen día, hasta luego."
call_a9d29125d786,synthetic,1,train,"Lo siento, no tengo el... si... Ernesto Villalobos Prieto, referente a 100... Mira pedí la tarjeta nueva el 19 de agosto y ya pasaron dos semanas y todavía no la tengo. Necesito saber qué pasó con el envío. 11.98, guión 66.30. Si... ¿Me puedes decir en qué quedó el envío?"
call_abf730747901,human,0,val,"Hola, voy a pagar tarde mi tarjeta. Sí, Rocío Anaya. Sí, 33-06-92-81. Sí, me pago pendientes de 4200 y vencé el 10 de septiembre y quiero pagar el 20. Sobre la plus, 33-06-92-81."
call_ac80248cae29,synthetic,1,train,"Hola Marina, oye, es que estaba viendo mi aplicación y de la nada me sale un cargo que yo anetano hice. Entonces quería ver si me ayudan a revisar qué onda con eso. Ana Solís Robledo. Y mi número de referencia, a ver, déjame buscarlo en la app, es 8 8 2 3 1 1 4 7. Lo anoté mal, o me escuchaste mal, es 8 8 2 3 1 1 4 7, con 4 al final. Y del cargo pues fue el 28 de agosto por 1850 pesos en una tienda que de plano no conozco, la verdad no sé si fue física o digital, pero la tarjeta termina en 5510, ay pues no se bien de eso, es mi tarjeta de débito normal, la que siempre uso, la que termina en 5510, si es amera. Todo, muchas gracias Marina, que tengas buen día, bye."
call_acda78859d0d,human,0,train,"Hola, buenas tardes. El motivo de mi llamada es a que me hicieron un cobro dos veces. Sí, claro, mi nombre es Adrián Cortés Lima. ¿Es 44708193? No. Es 44708193. Sí, la compra la hice el 1 de septiembre por un monto de 2.600 pesos. Así es, fue por 2.600 veces. ¡Credito, verdad! Y es 444-80-8193."
call_ad8e23b11d98,synthetic,1,train,"Hola Marina, buenas tardes. Y pago vence hoy, pero la verdad no me van a alcanzar. Quiero saber si puedo pagar hasta el 20 de septiembre sin que me cobren intereses o recargos. Sí, claro, es 33, 06, 92, 81. No, 81 al final, no, 80 y cero. Repito, 33, 06, 92, 81. Es la primera vez. Sólo este mes se me juntaron varios gastos y no me va a alcanzar hasta el día 20. Por eso quiero ver si se puede pagar ese día sin que me cobre, además. Ajá. Sí, así está bien."
call_adf30039caa2,synthetic,1,train,"Si, mire, solo quiero saber cuánto debo ahorita y para cuándo tengo que pagar. Sabía peñada. Si, es 9-0-5-7-guión-3-8-1-2. No, es 9-0-5-7-guión-3-8-1-2. No más quiero saber. Solo quiero asegurarme. Si, ningún problema. Ajá. 9-0-5-7-guión-3-8-1-2. Si, está correcto."
call_aed9b45d6c31,synthetic,1,train,"Hola buenas tardes. Me están cobrando un seguro que no recuerdo haber contratado. Quiero cancelarlo por favor. Héctor Navarro Salcedo. Mi número de referencia es 22, 84, 55, 06. No, no, es 22, 84, 55, 06, 9, 55, 7, 6. Ah, ¿lo vi en la aplicación? Empezaron a cobrarme 189 pesos desde junio. Ya van tres meses. No recuerdo haberlo contratado. Por eso quiero cancelar. Me aparece como cargo directo a mi cuenta. a tarjeta, solo dice seguro y el monto 189 pesos. Es sobre mi cuenta nómina plus. Ajá, sí, 4, 8, 84, 50. Perfecto, gracias, eso es todo. Ajá, les escucho. Gracias, que tenga buen día."
call_af9ad367dcce,synthetic,1,val,"Buenas tardes, señorita Marina. Mire, le hablo porque me gustaría saber cuánto debo en mi tarjeta y ¿para cuándo tengo que hacer el pago, por favor? Sí. Sí, claro que sí, señorita. Mi nombre es Javier Peñaldrete. Y sí tengo a la mano el número de referencia que me pide. Es el 90, 57. Cuenta 38, 12. No, disculpe, señorita. El último número es 12. O sea, 90, 57, 37, 38, 12. Termina en 12, por favor. Sí, señorita, exactamente. No más quiero saber cuánto debo y para cuándo tengo que hacer el pago, si es tan amable. Mire, es para mi tarjeta la que termina en 22.46. No sé si sea de esas que dice, pero es mi tarjeta de crédito. No, señorita, sería todo de mi parte. Le agradezco mucho su atención y que tenga una muy buena tarde. Hasta luego."
call_b0836ff3142a,synthetic,1,train,"Hola, buenas tardes. Llamo para saber si ya aprobaron mi solicitud de crédito personal que metí hace unos días. Mi nombre es Daniela Ucampo Ríos. Hice la solicitud del 25 de agosto, 641-2075. Al final, no seis. Solicite un crédito personal por... Perdón, creo que quedó incompleto tu mensaje. ¿Me puedes repetir la pregunta? No, en la referencia, no en ningún documento. Final que solicité. Uno guión 2075. Gracias, no necesito nada más. Que tenga buen día."
call_b167dd907a80,synthetic,1,train,"Buenas tardes, María. Este es la Marina. Soy Mariana Solis Robledo. Le llamo porque vi un cargo en mi tarjeta que no reconozco y quisiera que lo revisen por favor. Fue por $1850 pesos el 28 de agosto y aparece en una tienda que no ubico. La tarjeta termina $55, $10. Sí, claro. Es 88, 23, 11, 47. Sí, claro. Mire, yo revise mi estado de cuenta hace poco y no te de ese cargo del 28 de agosto. No hice ninguna compra por esa cantidad ni en esa tienda. De hecho, no recuerdo haber usado la tarjeta ese día. Hasta ahora no había tenido problemas con la tarjeta. Siempre la traigo conmigo y no la he perdido ni prestado por eso me llamó la atención el cargo es sobre mi cuenta nómina plus esa es la tarjeta donde vi el cargo que no reconozco sí claro 88 23 11 47 no muchas gracias que tenga buena tarde"
call_b2594d9c3ffd,synthetic,1,train,"Hola, sí, gracias. Oye, te marco porque me empezaron a cobrar un seguro de 189 pesos que la neta no recuerdo haber contratado. Ya van como tres meses que me llega el cobro y justo quiero cancelarlo porque ni sé bien de qué es o cuándo lo pedí, si es que lo pedí. ¿Me puedes ayudar con eso? Sí, claro, mi nombre es Héctor Navarro Salcedo. El número de referencia es 2284-Gión-5506. No, ese no, es 2284-Gión-5506. El último es 06. Sí, mira lo noté porque me empezó a aparecer el cargo en mi estado de cuenta desde junio, así literal de la nada. Ya llevo como tres meses así. Pero no, la neta no recuerdo que me hayan llamado ni mandado mensaje para ofrecerme el seguro ni nada, por eso se me hizo raro. Yo reviso mis movimientos y de repente ahí estaba el cobro pero nunca pedí ese seguro, al menos no que yo recuerdo. Siempre me aparece igual con el mismo concepto cada mes. es el seguro y el monto es 189 pesos no ha cambiado ni el nombre ni nada es sobre mi cuenta nómina plus ahí es donde me están haciendo el cargo cada mes si claro es 2284 guión 5506 no está perfecto muchas gracias por la ayuda que tenga buen día"
call_b382ffa5187d,human,0,train,"Buen día, gracias por llamar a Bancoal. Buenas noches, me gustaría por favor saber el estado de una solicitud de crédito que metí. Claro, mi nombre es Danielo Campo Ríos y mi número de referencia de cliente es 66412075. No, es 2075. Claro, la metí el 25 de agosto y fue en línea, nada me gustaría hacer ver si ya la probaron. Sobre mi cuenta no me ena plus. 6641275."
call_b3f14bd5c2b6,synthetic,1,train,"quiero reportar un cargo que no reconozco en mi tarjeta. Me apareció uno de 1,850 pesos el 28 de agosto en una tienda que ni ubico y pues no fui yo. ¿Me ayudas a revisarlo? Sí, es 88, 23, 11, 47. Sí, mira, justo estaba revisando mis movimientos en la app y vi ese cobro el 28 de agosto. No lo hice yo y no conozco la tienda. Los demás cargos sí lo reconozco, solo ese me brincó. 850 pesos. es de mi tarjeta la que termina en 5510, tal cual 8823 guión 1147. Si, gracias."
call_b41c86402714,human,0,train,"Hola, buenas tardes. Buenas tardes, soy Lucía Ferrer Montaño. Fíjate que quisiera cambiar de número para que me sigan llegando los mensajes del van como podrías ayudar. Es el 7712-0459. No, es incorrecto. Al final termina con 9. Simplemente quise cambiar de número recientemente y por eso quisiera también actualizarlo aquí. No, ya no tengo mi acceso ni nada con el otro número. No, mina plus, por favor. Es correcto."
